time, value
0.073, 9.78125
0.143, 10.9140625
0.223, 10.609375
0.293, 10.4453125
0.373, 9.4140625
0.443, 9.75
0.523, 10.3828125
0.593, 9.2734375
0.673, 9.984375
0.743, 9.765625
0.823, 9.9140625
0.893, 10.953125
0.973, 11
1.043, 10.5234375
1.123, 9.9609375
1.193, 10.53125
1.273, 10
1.343, 9.3984375
1.423, 10.765625
1.493, 9.7734375
1.573, 9.7890625
1.643, 10.2890625
1.723, 11.0546875
1.793, 9.921875
1.873, 10.4921875
1.943, 10.21875
2.023, 11.0390625
2.093, 10.5
2.173, 8.7421875
2.243, 8.984375
2.323, 10.0625
2.393, 10.5703125
2.473, 9.7578125
2.543, 10.7578125
2.623, 9.4140625
2.693, 9.765625
2.773, 10.984375
2.843, 10.0625
2.923, 10.3359375
2.993, 10.3203125
3.073, 10.828125
3.143, 9.9375
3.223, 9.7734375
3.293, 10.375
3.373, 10.6015625
3.443, 9.765625
3.523, 11.0703125
3.593, 9.640625
3.673, 10.4375
3.743, 10.3359375
3.823, 9.59375
3.893, 10.9375
3.973, 9.328125
4.043, 9.78125
4.123, 10.453125
4.193, 10.203125
4.273, 11.9765625
4.343, 10.203125
4.423, 9.796875
4.493, 10.8671875
4.573, 10.3203125
4.643, 10.0078125
4.723, 10.8671875
4.793, 8.609375
4.873, 11.1640625
4.943, 10.5078125
5.023, 10.6171875
5.093, 10.0859375
5.173, 9.734375
5.243, 10.0859375
5.323, 9.5390625
5.393, 11.3671875
5.473, 9.921875
5.543, 10.6015625
5.623, 11.046875
5.693, 9.7578125
5.773, 9.6171875
5.843, 9.75
5.923, 9.53125
5.993, 11.3671875
6.073, 11.5
6.143, 10.84375
6.223, 9.7421875
6.293, 10.3671875
6.373, 10.6328125
6.443, 11.4453125
6.523, 10.21875
6.593, 10.203125
6.673, 10.3984375
6.743, 9.734375
6.823, 10.390625
6.893, 9.796875
6.973, 10
7.043, 8.609375
7.123, 9.765625
7.193, 10.1796875
7.273, 9.328125
7.343, 9.8203125
7.423, 9.7890625
7.493, 9.7734375
7.573, 10.796875
7.643, 10.8984375
7.723, 11.2734375
7.793, 9.75
7.873, 9.1015625
7.943, 9.765625
8.023, 10.71875
8.093, 10.3359375
8.173, 9.2734375
8.243, 9.6484375
8.323, 11.359375
8.393, 10.4140625
8.473, 10.8984375
8.543, 9.8515625
8.623, 9.8359375
8.693, 11.5390625
8.773, 10.546875
8.843, 9.796875
8.923, 9.875
8.993, 9.8828125
9.073, 10.6328125
9.143, 9.7734375
9.223, 10.9296875
9.293, 10.921875
9.373, 9.671875
9.443, 10.875
9.523, 10.9140625
9.593, 10.3671875
9.673, 9.7890625
9.743, 9.515625
9.823, 10.6328125
9.893, 9.8671875
9.973, 10.7109375
10.043, 10.3828125
10.123, 10.1640625
10.193, 9.859375
10.273, 9.8828125
10.343, 10.875
10.423, 10.4609375
10.493, 10.1171875
10.573, 9.765625
10.643, 9.765625
10.723, 10.671875
10.793, 9.9296875
10.873, 10.140625
10.943, 9.78125
11.023, 9.765625
11.093, 10.921875
11.173, 10.2265625
11.243, 9.9375
11.323, 10.8046875
11.393, 10.109375
11.473, 10.1875
11.543, 11.2890625
11.623, 10.859375
11.693, 9.828125
11.773, 10.3671875
11.843, 9.9921875
11.923, 11.140625
11.993, 9.8359375
12.073, 10.5234375
12.143, 11.1640625
12.223, 9.765625
12.293, 9.3984375
12.373, 9.7578125
12.443, 10.5859375
12.523, 9.859375
12.593, 9.796875
12.673, 10.3046875
12.743, 9.765625
