time, value
0.04, -0.01529574394
0.08, -0.01529574394
0.12, -0.01529574394
0.16, -0.01529574394
0.2, -0.01529574394
0.24, -0.01631546021
0.28, -0.01631546021
0.32, -0.01631546021
0.36, -0.01427602768
0.4, -0.01529574394
0.44, -0.01427602768
0.48, -0.01325631142
0.52, -0.01529574394
0.56, -0.01631546021
0.6, -0.01427602768
0.64, -0.01427602768
0.68, -0.01631546021
0.72, -0.01427602768
0.76, -0.01427602768
0.8, -0.01631546021
0.84, -0.01427602768
0.88, -0.01529574394
0.92, -0.01427602768
0.96, -0.01529574394
1, -0.01529574394
1.04, -0.01631546021
1.081, -0.01427602768
1.121, -0.01529574394
1.161, -0.01529574394
1.201, -0.01529574394
1.241, -0.01631546021
1.281, -0.01529574394
1.321, -0.01427602768
1.361, -0.01427602768
1.401, -0.01427602768
1.441, -0.01427602768
1.481, -0.01529574394
1.521, -0.01427602768
1.561, -0.01325631142
1.601, -0.01427602768
1.641, -0.01529574394
1.681, -0.01529574394
1.721, -0.01529574394
1.761, -0.01529574394
1.801, -0.01427602768
1.841, -0.01427602768
1.881, -0.01427602768
1.921, -0.01529574394
1.961, -0.01427602768
2.001, -0.01529574394
2.041, -0.01529574394
2.081, -0.01529574394
2.121, -0.01529574394
2.161, -0.01529574394
2.201, -0.01427602768
2.241, -0.01529574394
2.281, -0.01529574394
2.321, -0.01427602768
2.361, -0.01631546021
2.401, -0.01427602768
2.441, -0.01427602768
2.481, -0.01427602768
2.521, -0.01529574394
2.561, -0.01529574394
2.601, -0.01631546021
2.641, -0.01529574394
2.681, -0.01427602768
2.721, -0.01529574394
2.761, -0.01427602768
2.801, -0.01427602768
2.841, -0.01529574394
2.881, -0.01529574394
2.921, -0.01427602768
2.961, -0.01529574394
3.001, -0.01529574394
3.041, -0.01529574394
3.081, -0.01631546021
3.121, -0.01631546021
3.161, -0.01529574394
3.201, -0.01631546021
3.241, -0.01529574394
3.281, -0.01529574394
3.321, -0.01631546021
3.362, -0.01529574394
3.402, -0.01427602768
3.442, -0.01529574394
3.482, -0.01427602768
3.522, -0.01325631142
3.562, -0.01529574394
3.602, -0.01427602768
3.642, -0.01427602768
3.682, -0.01631546021
3.722, -0.01529574394
3.762, -0.01529574394
3.802, -0.01427602768
3.842, -0.01529574394
3.882, -0.01631546021
3.922, -0.01427602768
3.962, -0.01529574394
4.002, -0.01631546021
4.042, -0.01529574394
4.082, -0.01631546021
4.122, -0.01529574394
4.162, -0.01529574394
4.202, -0.01529574394
4.242, -0.01631546021
4.282, -0.01427602768
4.322, -0.01631546021
4.362, -0.01529574394
4.402, -0.01631546021
4.442, -0.01529574394
4.482, -0.01631546021
4.522, -0.01529574394
4.562, -0.01529574394
4.602, -0.01427602768
4.642, -0.01427602768
4.682, -0.01427602768
4.722, -0.01529574394
4.762, -0.01427602768
4.802, -0.01529574394
4.842, -0.01427602768
4.882, -0.01529574394
4.922, -0.01631546021
4.962, -0.01529574394
5.002, -0.01427602768
5.042, -0.01529574394
5.082, -0.01631546021
5.122, -0.01529574394
5.162, -0.01631546021
5.202, -0.01529574394
5.242, -0.01529574394
5.282, -0.01529574394
5.322, -0.01529574394
5.362, -0.01529574394
5.402, -0.01325631142
5.442, -0.01427602768
5.482, -0.01631546021
5.522, -0.01631546021
5.562, -0.01427602768
5.602, -0.01631546021
5.642, -0.01529574394
5.682, -0.01529574394
5.722, -0.01529574394
5.762, -0.01529574394
5.802, -0.01529574394
5.842, -0.01529574394
5.882, -0.01529574394
5.922, -0.01631546021
5.962, -0.01427602768
6.002, -0.01631546021
6.042, -0.01427602768
6.082, -0.01325631142
6.122, -0.01631546021
6.162, -0.01427602768
6.202, -0.01529574394
6.242, -0.01631546021
