time, value
0.007, -0.01347909961
0.047, -0.01347909961
0.087, -0.01347909961
0.127, -0.01347909961
0.167, -0.01379419956
0.207, -0.01379419956
0.247, -0.01379419956
0.287, -0.01379419956
0.327, -0.01347909961
0.367, -0.01347909961
0.407, -0.01379419956
0.447, -0.01379419956
0.487, -0.01379419956
0.527, -0.01347909961
0.567, -0.01347909961
0.607, -0.01347909961
0.647, -0.01347909961
0.687, -0.01347909961
0.727, -0.01347909961
0.767, -0.01379419956
0.807, -0.01347909961
0.847, -0.01347909961
0.887, -0.01347909961
0.927, -0.01347909961
0.967, -0.01347909961
1.007, -0.01347909961
1.047, -0.01379419956
1.087, -0.01347909961
1.127, -0.01347909961
1.167, -0.01379419956
1.207, -0.01347909961
1.247, -0.01347909961
1.287, -0.01347909961
1.327, -0.01379419956
1.367, -0.01379419956
1.407, -0.01347909961
1.447, -0.01379419956
1.487, -0.01379419956
1.527, -0.01347909961
1.567, -0.01379419956
1.607, -0.01347909961
1.647, -0.01379419956
1.687, -0.01379419956
1.727, -0.01347909961
1.767, -0.01347909961
1.807, -0.01347909961
1.847, -0.01347909961
1.887, -0.01347909961
1.927, -0.01347909961
1.967, -0.01379419956
2.007, -0.01347909961
2.047, -0.01379419956
2.087, -0.01379419956
2.127, -0.01379419956
2.167, -0.01379419956
2.207, -0.01316399965
2.247, -0.01347909961
2.287, -0.01347909961
2.327, -0.01379419956
2.367, -0.01347909961
2.407, -0.01347909961
2.447, -0.01379419956
2.487, -0.01379419956
2.527, -0.01379419956
2.567, -0.01347909961
2.607, -0.01379419956
2.647, -0.01347909961
2.687, -0.01347909961
2.727, -0.01347909961
2.767, -0.01379419956
2.807, -0.01347909961
2.847, -0.01347909961
2.887, -0.01347909961
2.927, -0.01347909961
2.967, -0.01379419956
3.007, -0.01347909961
3.047, -0.01379419956
3.087, -0.01379419956
3.127, -0.01379419956
3.167, -0.01379419956
3.207, -0.01347909961
3.247, -0.01347909961
3.287, -0.01379419956
3.327, -0.01316399965
3.367, -0.01347909961
3.407, -0.01379419956
3.447, -0.01379419956
3.487, -0.01379419956
3.527, -0.01379419956
3.567, -0.01379419956
3.607, -0.01379419956
3.647, -0.01379419956
3.687, -0.01379419956
3.727, -0.01379419956
3.767, -0.01347909961
3.807, -0.01316399965
3.847, -0.01347909961
3.887, -0.01347909961
3.927, -0.01379419956
3.967, -0.01347909961
4.007, -0.01347909961
4.047, -0.01347909961
4.087, -0.01347909961
4.127, -0.01347909961
4.167, -0.01347909961
4.207, -0.01379419956
4.247, -0.01347909961
4.287, -0.01347909961
4.327, -0.01347909961
4.367, -0.01347909961
4.407, -0.01347909961
4.447, -0.01379419956
4.487, -0.01347909961
4.527, -0.01347909961
4.567, -0.01347909961
4.607, -0.01347909961
4.647, -0.01379419956
4.687, -0.01379419956
4.727, -0.01379419956
4.767, -0.01347909961
4.807, -0.01347909961
4.847, -0.01347909961
4.887, -0.01347909961
4.927, -0.01347909961
4.967, -0.01347909961
5.007, -0.01379419956
5.047, -0.01347909961
5.087, -0.01347909961
5.127, -0.01379419956
5.167, -0.01347909961
5.207, -0.01379419956
5.247, -0.01379419956
5.287, -0.01347909961
5.327, -0.01347909961
5.367, -0.01379419956
5.407, -0.01379419956
5.447, -0.01347909961
5.487, -0.01347909961
5.527, -0.01347909961
5.567, -0.01347909961
5.607, -0.01347909961
5.647, -0.01379419956
5.686, -0.01379419956
5.726, -0.01379419956
5.766, -0.01379419956
5.806, -0.01347909961
5.846, -0.01379419956
5.886, -0.01347909961
5.926, -0.01347909961
5.966, -0.01347909961
6.006, -0.01379419956
6.046, -0.01379419956
6.086, -0.01347909961
6.126, -0.01347909961
6.166, -0.01379419956
6.206, -0.01347909961
6.246, -0.01347909961
6.286, -0.01379419956
6.326, -0.01379419956
6.366, -0.01347909961
6.406, -0.01379419956
6.446, -0.01347909961
6.486, -0.01347909961
6.526, -0.01347909961
6.566, -0.01347909961
6.606, -0.01347909961
6.646, -0.01379419956
6.686, -0.01379419956
6.726, -0.01379419956
6.766, -0.01347909961
6.806, -0.01347909961
6.846, -0.01347909961
6.886, -0.01347909961
6.926, -0.01347909961
6.966, -0.01347909961
7.006, -0.01347909961
7.046, -0.01379419956
7.086, -0.01379419956
7.126, -0.01379419956
7.166, -0.01347909961
7.206, -0.01347909961
7.246, -0.01379419956
7.286, -0.01379419956
7.326, -0.01379419956
7.366, -0.01347909961
7.406, -0.01379419956
7.446, -0.01347909961
7.486, -0.01347909961
7.526, -0.01379419956
7.566, -0.01347909961
7.606, -0.01347909961
7.646, -0.01347909961
7.686, -0.01347909961
7.726, -0.01347909961
7.766, -0.01379419956
7.806, -0.01347909961
7.846, -0.01379419956
7.886, -0.01379419956
7.926, -0.01379419956
7.966, -0.01347909961
8.006, -0.01379419956
8.046, -0.01347909961
8.086, -0.01379419956
8.126, -0.01347909961
8.166, -0.01379419956
8.206, -0.01347909961
8.246, -0.01379419956
8.286, -0.01379419956
8.326, -0.01347909961
8.366, -0.01347909961
8.406, -0.01347909961
8.446, -0.01379419956
8.486, -0.01347909961
8.526, -0.01379419956
8.566, -0.01379419956
8.606, -0.01379419956
8.646, -0.01347909961
8.686, -0.01379419956
8.726, -0.01316399965
8.766, -0.01347909961
8.806, -0.01347909961
8.846, -0.01347909961
8.886, -0.01379419956
8.926, -0.01347909961
8.966, -0.01379419956
9.006, -0.01379419956
9.046, -0.01347909961
9.086, -0.01379419956
9.126, -0.01379419956
9.166, -0.01347909961
9.206, -0.01379419956
9.246, -0.01347909961
9.286, -0.01347909961
9.326, -0.01347909961
9.366, -0.01379419956
9.406, -0.01347909961
9.446, -0.01347909961
9.486, -0.01379419956
9.526, -0.01347909961
9.566, -0.01379419956
9.606, -0.01347909961
9.646, -0.01347909961
9.686, -0.01379419956
9.726, -0.01379419956
9.766, -0.01379419956
9.806, -0.01347909961
9.846, -0.01347909961
9.886, -0.01347909961
9.926, -0.01347909961
9.966, -0.01379419956
10.006, -0.01379419956
10.046, -0.01379419956
10.086, -0.01347909961
10.126, -0.01347909961
10.166, -0.01347909961
10.206, -0.01347909961
10.246, -0.01347909961
10.286, -0.01347909961
10.326, -0.01379419956
10.366, -0.01347909961
10.406, -0.01347909961
10.446, -0.01347909961
10.486, -0.01379419956
10.526, -0.01379419956
10.566, -0.01379419956
10.606, -0.01347909961
10.646, -0.01347909961
10.685, -0.01347909961
10.726, -0.01347909961
10.765, -0.01347909961
10.805, -0.01347909961
10.845, -0.01379419956
10.885, -0.01347909961
10.925, -0.01379419956
10.965, -0.01347909961
11.005, -0.01347909961
11.045, -0.01379419956
11.085, -0.01347909961
11.125, -0.01379419956
11.165, -0.01347909961
11.205, -0.01379419956
11.245, -0.01347909961
11.285, -0.01379419956
11.325, -0.01316399965
11.365, -0.01347909961
11.405, -0.01347909961
11.445, -0.01379419956
11.485, -0.01347909961
11.525, -0.01379419956
11.565, -0.01379419956
11.605, -0.01347909961
11.645, -0.01347909961
11.685, -0.01379419956
11.725, -0.01379419956
11.765, -0.01379419956
11.805, -0.01347909961
11.845, -0.01379419956
11.885, -0.01347909961
11.925, -0.01347909961
11.965, -0.01379419956
12.005, -0.01347909961
12.045, -0.01379419956
12.085, -0.01347909961
12.125, -0.01379419956
12.165, -0.01347909961
12.205, -0.01347909961
12.245, -0.01379419956
12.285, -0.01347909961
12.325, -0.01379419956
12.365, -0.01347909961
12.405, -0.01316399965
12.445, -0.01379419956
12.485, -0.01379419956
12.525, -0.01347909961
12.565, -0.01379419956
12.605, -0.01379419956
12.645, -0.01379419956
12.685, -0.01347909961
12.725, -0.01379419956
