time, value
0.015, -26.35868263
0.055, -26.42005348
0.095, -26.35868263
0.135, -26.35868263
0.175, -26.42005348
0.215, -26.42005348
0.255, -26.42005348
0.295, -26.35868263
0.335, -26.29731178
0.375, -26.35868263
0.415, -26.35868263
0.455, -26.35868263
0.495, -26.35868263
0.535, -26.35868263
0.575, -26.29731178
0.615, -26.29731178
0.655, -26.29731178
0.695, -26.35868263
0.735, -26.35868263
0.775, -26.17457008
0.815, -26.42005348
0.855, -26.35868263
0.895, -26.42005348
0.935, -26.35868263
0.975, -26.42005348
1.015, -26.29731178
1.055, -26.35868263
1.095, -26.29731178
1.135, -26.42005348
1.175, -26.42005348
1.215, -26.29731178
1.255, -26.35868263
1.295, -26.42005348
1.335, -26.42005348
1.375, -26.35868263
1.415, -26.35868263
1.455, -26.42005348
1.495, -26.48142433
1.535, -26.29731178
1.575, -26.42005348
1.615, -26.35868263
1.655, -26.29731178
1.695, -26.29731178
1.735, -26.35868263
1.775, -26.29731178
1.815, -26.29731178
1.855, -26.35868263
1.895, -26.29731178
1.935, -26.29731178
1.975, -26.35868263
2.015, -26.42005348
2.055, -26.42005348
2.095, -26.29731178
2.135, -26.42005348
2.175, -26.42005348
2.215, -26.29731178
2.255, -26.42005348
2.295, -26.42005348
2.335, -26.35868263
2.375, -26.35868263
2.415, -26.29731178
2.455, -26.35868263
2.495, -26.35868263
2.535, -26.29731178
2.575, -26.35868263
2.615, -26.35868263
2.655, -26.29731178
2.695, -26.42005348
2.735, -26.29731178
2.775, -26.42005348
2.815, -26.35868263
2.855, -26.35868263
2.895, -26.42005348
2.935, -26.42005348
2.975, -26.29731178
3.015, -26.35868263
3.055, -26.42005348
3.095, -26.42005348
3.135, -26.42005348
3.175, -26.35868263
3.215, -26.35868263
3.255, -26.42005348
3.295, -26.42005348
3.335, -26.35868263
3.375, -26.35868263
3.415, -26.35868263
3.455, -26.35868263
3.495, -26.35868263
3.535, -26.35868263
3.575, -26.42005348
3.615, -26.23594093
3.655, -26.42005348
3.695, -26.29731178
3.735, -26.35868263
3.775, -26.35868263
3.815, -26.35868263
3.855, -26.42005348
3.895, -26.42005348
3.935, -26.42005348
3.975, -26.42005348
4.015, -26.48142433
4.055, -26.42005348
4.095, -26.35868263
4.135, -26.48142433
4.175, -26.29731178
4.215, -26.42005348
4.255, -26.35868263
4.295, -26.42005348
4.335, -26.29731178
4.375, -26.35868263
4.415, -26.29731178
4.455, -26.35868263
4.495, -26.42005348
4.535, -26.42005348
4.575, -26.42005348
4.615, -26.48142433
4.655, -26.29731178
4.695, -26.35868263
4.735, -26.42005348
4.775, -26.29731178
4.815, -26.42005348
4.855, -26.54279327
4.895, -26.29731178
4.935, -26.35868263
4.975, -26.42005348
5.015, -26.42005348
5.055, -26.42005348
5.095, -26.48142433
5.135, -26.42005348
5.175, -26.35868263
5.215, -26.42005348
5.255, -26.54279327
5.295, -26.35868263
5.335, -26.29731178
5.375, -26.42005348
5.415, -26.48142433
5.455, -26.42005348
5.495, -26.42005348
5.535, -26.42005348
5.575, -26.35868263
5.615, -26.29731178
5.655, -26.42005348
5.695, -26.29731178
5.736, -26.35868263
5.777, -26.42005348
5.818, -26.42005348
5.859, -26.35868263
5.9, -26.35868263
5.941, -26.42005348
5.982, -26.29731178
6.023, -26.48142433
6.064, -26.42005348
6.105, -26.42005348
6.146, -26.29731178
6.187, -26.48142433
6.228, -26.42005348
6.269, -26.42005348
6.31, -26.42005348
6.351, -26.35868263
6.392, -26.42005348
6.431, -26.35868263
6.471, -26.42005348
6.511, -26.35868263
6.551, -26.42005348
6.591, -26.48142433
6.631, -26.48142433
6.671, -26.48142433
6.712, -26.54279327
6.752, -26.54279327
6.792, -26.54279327
6.832, -26.48142433
6.872, -26.48142433
6.912, -26.48142433
6.952, -26.48142433
6.992, -26.48142433
7.032, -26.48142433
7.072, -26.48142433
7.112, -26.48142433
7.152, -26.42005348
7.192, -26.42005348
7.232, -26.48142433
7.272, -26.42005348
7.313, -26.48142433
7.352, -26.60416412
7.392, -26.42005348
7.432, -26.42005348
7.472, -26.42005348
7.512, -26.48142433
7.552, -26.42005348
7.592, -26.48142433
7.632, -26.42005348
7.672, -26.48142433
7.712, -26.42005348
7.752, -26.48142433
7.792, -26.42005348
7.832, -26.48142433
7.872, -26.42005348
7.912, -26.48142433
7.952, -26.54279327
7.992, -26.42005348
8.032, -26.42005348
8.072, -26.42005348
8.112, -26.48142433
8.152, -26.42005348
8.192, -26.42005348
8.232, -26.42005348
8.272, -26.42005348
8.312, -26.42005348
8.352, -26.42005348
8.393, -26.54279327
8.433, -26.48142433
8.473, -26.48142433
8.513, -26.48142433
8.553, -26.48142433
8.593, -26.42005348
8.633, -26.42005348
8.673, -26.48142433
8.713, -26.48142433
8.753, -26.48142433
8.793, -26.54279327
8.833, -26.42005348
8.873, -26.54279327
8.913, -26.48142433
8.953, -26.42005348
8.993, -26.48142433
9.033, -26.48142433
9.073, -26.48142433
9.113, -26.48142433
9.153, -26.54279327
9.193, -26.42005348
9.233, -26.42005348
9.273, -26.42005348
9.313, -26.48142433
9.353, -26.48142433
9.393, -26.54279327
9.433, -26.42005348
9.473, -26.48142433
9.513, -26.48142433
9.553, -26.42005348
9.593, -26.48142433
9.633, -26.42005348
9.673, -26.48142433
9.713, -26.42005348
9.753, -26.48142433
9.793, -26.48142433
9.833, -26.42005348
9.873, -26.48142433
9.913, -26.48142433
9.953, -26.48142433
9.993, -26.48142433
