time, value
0.016, 0.1376616955
0.056, 0.1080899239
0.096, 0.1641743183
0.135, 0.1804897785
0.176, 0.1407208443
0.215, 0.004078865051
0.255, 0.1325631142
0.295, 0.2182192802
0.335, 0.197824955
0.375, 0.1284842491
0.415, 0.2467713356
0.455, 0.2243375778
0.495, 0.1713123322
0.535, 0.1702926159
0.575, 0.1142082214
0.616, 0.1488785744
0.655, 0.1866080761
0.695, 0.2355544567
0.735, 0.1774306297
0.776, 0.1672334671
0.815, 0.1662137508
0.856, 0.1407208443
0.896, 0.1774306297
0.936, 0.1213462353
0.976, 0.1040110588
1.016, 0.1672334671
1.056, 0.1386814117
1.096, 0.1213462353
1.136, 0.1213462353
1.176, 0.1325631142
1.216, 0.1804897785
1.256, 0.1437799931
1.296, 0.1244053841
1.336, 0.1733517647
1.376, 0.1764109135
1.416, 0.1866080761
1.456, 0.1835489273
1.496, 0.0876955986
1.536, -0.001019716263
1.576, 0.1764109135
1.616, 0.2049629688
1.656, 0.1998643875
1.696, 0.20190382
1.736, 0.1733517647
1.775, 0.1305236816
1.815, 0.09381389618
1.855, 0.1529574394
1.895, 0.1692728996
1.935, 0.1600954533
1.975, 0.1570363045
2.015, 0.1091096401
2.055, 0.1366419792
2.096, 0.09687304497
2.136, 0.1101293564
2.176, 0.1335828304
2.216, 0.1447997093
2.256, 0.07545900345
2.296, 0.1060504913
2.336, 0.1702926159
2.376, 0.1223659515
2.416, 0.1753911972
2.456, 0.1386814117
2.496, 0.1305236816
2.536, 0.0876955986
2.576, 0.1274645329
2.616, 0.1437799931
2.656, 0.09177446365
2.696, 0.09789276123
2.736, 0.02141404152
2.776, 0.09891247749
2.816, 0.1264448166
2.856, 0.2549290657
2.896, 0.1509180069
2.936, -0.02855205536
2.976, 0.2008841038
3.016, 0.1437799931
3.056, 0.1193068027
3.096, 0.1774306297
3.136, 0.2161798477
3.176, 0.1570363045
3.216, 0.09789276123
3.256, 0.20190382
3.296, 0.2131206989
3.336, 0.1284842491
3.376, 0.1437799931
3.416, 0.2396333218
3.456, 0.1998643875
3.496, 0.1315433979
3.536, 0.1325631142
3.576, 0.1835489273
3.616, 0.1142082214
3.656, 0.1244053841
3.696, 0.182529211
3.736, 0.1213462353
3.776, 0.1346025467
3.816, 0.1142082214
3.856, 0.09279417992
3.896, 0.1723320484
3.936, 0.1651940346
3.976, 0.1142082214
4.016, 0.1305236816
4.056, 0.1519377232
4.096, 0.1611151695
4.136, 0.1570363045
4.176, 0.1519377232
4.216, 0.1366419792
4.256, 0.1509180069
4.296, 0.1580560207
4.336, 0.1549968719
4.376, 0.1651940346
4.416, 0.1498982906
4.456, 0.159075737
4.496, 0.1651940346
4.536, 0.1529574394
4.576, 0.1682531834
4.616, 0.1682531834
4.656, 0.1600954533
4.696, 0.1631546021
4.736, 0.1519377232
4.776, 0.1621348858
4.816, 0.1437799931
4.856, 0.1529574394
4.896, 0.1733517647
4.936, 0.1692728996
4.976, 0.1580560207
5.016, 0.1580560207
5.056, 0.1743714809
5.096, 0.1366419792
5.136, 0.1774306297
5.176, 0.1804897785
5.216, 0.1682531834
5.256, 0.1600954533
5.296, 0.1723320484
5.336, 0.1804897785
5.376, 0.1254251003
5.416, 0.159075737
5.456, 0.2039432526
5.496, 0.1182870865
5.536, 0.1621348858
5.576, 0.1600954533
5.616, 0.1233856678
5.656, 0.1876277924
5.696, 0.1855883598
5.737, 0.1692728996
5.778, 0.1764109135
5.819, 0.1937460899
5.86, 0.2029235363
5.901, 0.1988446712
5.942, 0.1835489273
5.983, 0.2233178616
6.024, 0.236574173
6.064, 0.2579882145
6.105, 0.2763431072
6.146, 0.2182192802
6.187, 0.2386136055
6.228, 0.1815094948
6.269, 0.2131206989
6.31, 0.1988446712
6.351, 0.1560165882
6.392, 0.182529211
6.432, 0.1407208443
6.472, 0.2008841038
6.512, 0.1478588581
6.552, 0.1325631142
6.592, 0.1947658062
6.632, 0.08871531487
6.672, 0.1295039654
6.713, 0.1050307751
6.753, 0.08157730103
6.793, 0.09891247749
6.833, 0.05302524567
6.873, 0.02651262283
6.913, 0.01223659515
6.953, -0.008157730103
6.993, 0.06118297577
7.033, -0.00713801384
7.073, 0.003059148788
7.113, -0.006118297577
7.153, -0.02141404152
7.193, -0.01529574394
7.233, -0.01121687889
7.273, 0.002039432526
7.313, 0.004078865051
7.353, 0.002039432526
7.393, 0.01835489273
7.433, -0.03772950172
7.473, -0.08463644981
7.513, 0.02039432526
7.553, -0.01223659515
7.593, -0.0275323391
7.633, -0.06730127335
7.673, -0.05302524567
7.713, -0.04180836678
7.753, -0.05710411072
7.793, -0.02549290657
7.833, -0.02141404152
7.873, -0.05812382698
7.913, -0.03772950172
7.953, -0.01223659515
7.993, -0.01835489273
8.033, -0.02447319031
8.073, -0.0438477993
8.113, -0.04690694809
8.153, -0.04690694809
8.193, -0.03059148788
8.233, -0.02957177162
8.273, -0.01325631142
8.313, -0.0438477993
8.353, -0.04894638062
8.393, -0.01631546021
8.433, -0.03059148788
8.473, -0.05608439445
8.513, -0.01427602768
8.553, -0.03365063667
8.593, -0.04996609688
8.633, 0.006118297577
8.673, -0.01427602768
8.713, -0.03263092041
8.753, -0.05404496193
8.793, -0.04282808304
8.833, -0.01631546021
8.873, 0
8.913, -0.01223659515
8.953, -0.01223659515
8.993, -0.002039432526
9.033, 0.04894638062
9.073, -0.01019716263
9.113, 0.01835489273
9.153, -0.02039432526
9.193, -0.04078865051
9.233, 0.02651262283
9.273, -0.06526184082
9.313, 0.01325631142
9.353, 0.02855205536
9.393, -0.009177446365
9.433, -0.006118297577
9.473, -0.006118297577
9.513, 0.008157730103
9.553, -0.04180836678
9.593, -0.04486751556
9.633, -0.04486751556
9.673, -0.004078865051
9.713, 0.002039432526
9.753, 0
9.793, -0.01529574394
9.833, -0.02651262283
9.873, -0.01427602768
9.913, -0.01529574394
9.953, -0.02957177162
9.993, -0.02345347404
