time, value
0, 0.01100000087
0.355, 0.01100000087
0.709, 0.01100000087
1.063, 0.01100000087
1.417, 0.01100000087
1.771, 0.01100000087
2.125, 0.01100000087
2.479, 0.01100000087
2.833, 0.01000000071
3.187, 0.01100000087
3.541, 0.01100000087
3.895, 0.01100000087
4.249, 0.01100000087
4.603, 0.01100000087
4.957, 0.01000000071
5.311, 0.01100000087
5.665, 0.01100000087
6.019, 0.01100000087
6.374, 0.01100000087
6.728, 0.01100000087
7.082, 0.01000000071
7.436, 0.01000000071
7.79, 0.01100000087
8.144, 0.01100000087
8.498, 0.01100000087
8.852, 0.01100000087
