time, value
0.038, 18.734375
0.108, 18.296875
0.188, 16.046875
0.258, 18.03125
0.338, 16.875
0.408, 16.6875
0.488, 17.9375
0.558, 17.03125
0.638, 18.453125
0.708, 16.625
0.788, 17.875
0.858, 17.125
0.938, 17.234375
1.008, 16.796875
1.088, 17.984375
1.158, 18.265625
1.238, 16.671875
1.308, 16.984375
1.388, 16.453125
1.458, 17.75
1.538, 16.828125
1.608, 16.578125
1.688, 17.390625
1.758, 17.640625
1.838, 16.484375
1.908, 18.25
1.988, 17.390625
2.058, 16.4375
2.138, 16.1875
2.208, 18.1875
2.288, 17.890625
2.358, 16.140625
2.438, 15.28125
2.508, 15.46875
2.588, 16.890625
2.658, 15.9921875
2.738, 15.8671875
2.808, 17.5625
2.888, 16.078125
2.958, 18.3125
3.038, 18.640625
3.108, 16.25
3.188, 16.46875
3.258, 16.296875
3.338, 16.78125
3.408, 15.6015625
3.488, 17.828125
3.558, 18.140625
3.638, 17.296875
3.708, 18.140625
3.788, 14.78125
3.858, 15.546875
3.938, 15.2890625
4.008, 16.96875
4.088, 17.59375
4.158, 15.75
4.238, 17.578125
4.308, 18.234375
4.388, 14.9921875
4.458, 15.5546875
4.538, 16
4.608, 16.53125
4.688, 15.8203125
4.758, 16.640625
4.838, 18.859375
4.908, 15.7421875
4.988, 16.109375
5.058, 15.96875
5.138, 17.9375
5.208, 16.9375
5.288, 18.34375
5.358, 18.34375
5.438, 15.4375
5.508, 16.546875
5.588, 17.6875
5.658, 14.765625
5.738, 16.953125
5.808, 17.609375
5.888, 16.203125
5.958, 18.09375
6.038, 18.3125
6.108, 15.9765625
6.188, 17.0625
6.258, 16.375
6.338, 16.125
6.408, 16.4375
6.488, 17.234375
6.558, 17.515625
6.638, 17.375
6.708, 16.6875
6.788, 16.71875
6.858, 17.609375
6.938, 16.578125
7.008, 17
7.088, 18.5
7.158, 16.1875
7.238, 17.859375
7.308, 15.5234375
7.388, 17.5625
7.458, 17.046875
7.538, 17.96875
7.608, 16.390625
7.688, 15.9375
7.758, 18.046875
7.838, 16.375
7.908, 16.734375
7.988, 15.6328125
8.058, 16.09375
8.138, 16.84375
8.208, 15.46875
8.288, 18.390625
8.358, 16.046875
8.438, 16.609375
8.508, 16.96875
8.588, 18.296875
8.658, 16.09375
8.738, 17.1875
8.808, 16.34375
8.888, 17.625
8.958, 16.859375
9.038, 16.46875
9.108, 19.140625
9.188, 16.453125
9.258, 16.515625
